POLSCI 4SS3 - Public Opinion and Policy,"POLSCI 4SS3 - Public Opinion and Policy
3 unit(s)
An examination of public opinion about public policies, like education, social assistance, and health care, through analysis of survey data from around the globe.
Seminar (three hours); one term
Prerequisite(s): A grade of at least B- in POLSCI 3NN3 and registration in Level IV Honours Political Science"
POLSCI 4UF3 - US Foreign Policy,"POLSCI 4UF3 - US Foreign Policy
3 unit(s)
This seminar will consider the theories and practice of current US foreign policy.
Seminar (three hours); one term
Prerequisite(s): Registration in Level IV Honours Political Science"
POLSCI 4UP3 - Urban Politics in the Post-Industrial Era: Hamilton & Detroit,"POLSCI 4UP3 - Urban Politics in the Post-Industrial Era: Hamilton & Detroit
3 unit(s)
Students work in small groups, applying theory and first-hand experience in comparing local politics, civic engagement, social in/exclusion and urban transformation in two large post-industrial cities Hamilton, ON and Detroit, MI. Includes 3-day learning excursion to Detroit (supplementary cost approx. $300; must have valid passport).
Three hours; one term
Prerequisite(s): Registration in Level IV Honours Political Science"
POLSCI 4Y03 - Domination and Decolonization,"POLSCI 4Y03 - Domination and Decolonization
3 unit(s)
This course explores political theories of decolonization from the early 20th century to the present day criticizing the conceptual and practical foundations of empire.
Seminar (three hours); one term
Prerequisite(s): ARTSSCI 2A06 A/B or POLSCI 2O06 A/B and registration in a Level IV Honours Political Science (B.A.)"
POLSCI 4YR3 - Child/Youth Rights and Security in Global Political Perspective,"POLSCI 4YR3 - Child/Youth Rights and Security in Global Political Perspective
3 unit(s)
An examination into how global power and politics construct, rely upon, constrain, regulate, diminish, and deny the possibilities and prospects for young people’s political subjecthood.
Seminar (three hours); one term
Prerequisite(s): Registration in Level IV Honours Political Science"
POLSCI 4Z06 A/B - Honours Essay,"POLSCI 4Z06 A/B - Honours Essay
6 unit(s)
A major research paper, supervised by a faculty member. The subject matter is to be different from that covered in 3UU3, if the student is registered or has credit in that course.
Prerequisite(s): Registration in Level IV Honours Political Science normally with a minimum C.A. of 9.0; and written permission of the faculty member supervising the students Honours Essay; and permission of the Department."
POLSCI 4ZZ3 - Experiential Learning in Research,"POLSCI 4ZZ3 - Experiential Learning in Research
3 unit(s)
A major collaborative research project supervised by a faculty member and involving a unique course of instruction. one term
Prerequisite(s): Registration in Level IV Honours Political Science; and written permission of the faculty member supervising the research; and permission of the Department.
Not open to students with credit in POLSCI 3UU3 or POLSCI 4Z06 A/B if on a similar topic."
POLSCI 4ZZ6 A/B - Experiential Learning in Research,"POLSCI 4ZZ6 A/B - Experiential Learning in Research
6 unit(s)
A major collaborative research project supervised by a faculty member and involving a unique course of instruction.
Prerequisite(s): Registration in Level IV Honours Political Science; and written permission of the faculty member supervising the research; and permission of the Department.
Not open to students with credit in POLSCI 3UU3 or POLSCI 4Z06 A/B if on a similar topic."
POLSCI 4ZZ6 A/B - Experiential Learning in Research,"POLSCI 4ZZ6 A/B - Experiential Learning in Research
6 unit(s)
A major collaborative research project supervised by a faculty member and involving a unique course of instruction.
Prerequisite(s): Registration in Level IV Honours Political Science; and written permission of the faculty member supervising the research; and permission of the Department.
Not open to students with credit in POLSCI 3UU3 or POLSCI 4Z06 A/B if on a similar topic."
PROCTECH 2CA3 - CAD for Design,"PROCTECH 2CA3 - CAD for Design
3 unit(s)
Two-dimensional drafting: drawing environment and commands, drafting settings, drawing editing, plotting output, dimensioning, orthographic projections and views, sectional and auxiliary views. Three-dimensional solid modeling: parts, assemblies, 2D drawings generation.
One lab (three hours); first term
Prerequisite(s): Registration in level II or above of Automation Engineering Technology Co-op (B.Tech.)"
PROCTECH 2CE3 - Chemical Engineering I: Mass Balance,"PROCTECH 2CE3 - Chemical Engineering I: Mass Balance
3 unit(s)
Steady-State mass balances with possible recycle and reactions. Gas laws. Phase rule. Vapour-liquid equilibrium basics.
Two lectures, one tutorial, one lab (two and one half hours); first term
Prerequisite(s): ENGTECH 1CH3, 1MC3, 1PH3 and registration in level II or above of Automation Engineering Technology"
PROCTECH 2EC3 - Chemical Engineering II: Energy Balance,"PROCTECH 2EC3 - Chemical Engineering II: Energy Balance
3 unit(s)
Steady-state energy balances including possible reactions. Combined mass and energy balances. First and second law of thermodynamics. Physical/chemical equilibrium. Application to industrial processes. Drawing and interpretation of Piping and Instrumentation diagrams (P&ID).
Two lectures, one tutorial, one lab (two and one half hours); second term
Prerequisite(s): ENGTECH 1MC3, PROCTECH 2CE3 and registration in level II or above of Automation Engineering Technology"
PROCTECH 2EE3 - Electricity and Electronics II,"PROCTECH 2EE3 - Electricity and Electronics II
3 unit(s)
Second course in electricity and electronics covers transformers, passive and active filters, and semiconductor diodes and transistors theory and applications.
Three lectures, one tutorial, one lab (three hours); first term
Prerequisite(s): ENGTECH 1EL3 , 1MC3  and registration in level II or above of Automation Engineering Technology."
PROCTECH 2I03 - Industrial Organic Chemistry,"PROCTECH 2I03 - Industrial Organic Chemistry
3 unit(s)
A study of organic chemistry, including structure, nomenclature, major reactions and industrial applications. Emphasis will be placed on industrial manufacturing and uses. Lab sessions emphasize common organic chemistry techniques.
Three lectures, one lab (three hours); second term
Prerequisite(s): ENGTECH 1CH3  and registration in level II or above of Automation Engineering Technology."
PROCTECH 2IC3 - Instrumentation and Control,"PROCTECH 2IC3 - Instrumentation and Control
3 unit(s)
This course covers common pressure, level, temperature and flow measuring systems that provide the basis to specify, design, construct, test and tune a control loop using a PID controller. A distributed control system is also introduced.
Three lectures, one lab (three hours); first term
Prerequisite(s): ENGTECH 1MC3  and registration in level II or above of Automation Engineering Technology."
PROCTECH 2PL3 - Introduction to PLC Programming,"PROCTECH 2PL3 - Introduction to PLC Programming
3 unit(s)
An introduction to Programmable Logic Controllers (PLCs) and their use in automation applications. AC and DC motors, PLC basics, Input/output, memory addressing and program control instructions, PLC networking, motor control protection and starting.
Three lectures, one lab (three hours); second term
Prerequisite(s): ENGTECH 1MT3 , PROCTECH 2EE3 , 2IC3  and registration in level II or above of Automation Engineering Technology."
PROCTECH 3CE3 - Chemical Engineering III: Unit and Process Design,"PROCTECH 3CE3 - Chemical Engineering III: Unit and Process Design
3 unit(s)
This course covers simulation and analysis of integrated process units within a chemical process plant. Key topics covered are: process flow diagrams and simulation models, process analysis using simulation model, rudimentary process optimization and plant simulation
Three lectures, one lab (two hours); first term
Prerequisite(s): ENGTECH 2MA3 , PROCTECH 2EC3 ,3CT3  and registration in Level IV of Automation Engineering Technology."
PROCTECH 3CT3 - Control Theory I,"PROCTECH 3CT3 - Control Theory I
3 unit(s)
This course covers analysis and design of closed loop control systems. System characteristics and performance, stability analysis, system types, performance improvement, digital control systems, compensation, filtering and motion system tuning.
Three lectures, one lab (three hours); first term
Prerequisite(s): ENGTECH 2MT3, PROCTECH 2IC3, 2PL3 and registration in level III or above of Automation Engineering Technology"
PROCTECH 3MC3 - Motion Control and Robotics,"PROCTECH 3MC3 - Motion Control and Robotics
3 unit(s)
The motion control part of this course covers the theory and operation of AC and DC drive systems and digital motion control. The robotics portion of the course covers robot anatomy and attributes, end effectors, robot programming and applications.
Three lectures, one lab (three hours); first term
Prerequisite(s): PROCTECH 3CT3, 3PL3 and 3SC3 or SMRTTECH 3CC3 and registration in Level IV of Automation Engineering Technology"
PROCTECH 3PL3 - Advanced PLC Programming and Control,"PROCTECH 3PL3 - Advanced PLC Programming and Control
3 unit(s)
Advanced PLC programming concepts such as files, subroutines and indexing, industrial networks, PID and PWM, HMI, AC and DC drives integration and implementation in PLCs, and automation design project.
Three lectures, one lab (three hours); first term
Prerequisite(s): PROCTECH 2PL3  and registration in level III or above of Automation Engineering Technology."
PROCTECH 4AS3 - Industrial System Components and Integration,"PROCTECH 4AS3 - Industrial System Components and Integration
3 unit(s)
This course covers advanced sensor and actuator technology, robotics and vision systems, automated workcell, flexible manufacturing systems, computer integrated manufacturing. Hardware and software integration issues, when and how to automate, OPC and HMI.
Three lectures, one lab (three hours); first term
Prerequisite(s): PROCTECH 4IC3, 4IT3; ENGTECH 4EE0 and registration in level IV of Automation Engineering Technology"
PROCTECH 4CT3 - Advanced Control Theory II,"PROCTECH 4CT3 - Advanced Control Theory II
3 unit(s)
This course covers process characteristics, methods of analysis, controller design, adaptive control, loop tuning, process control improvement examples with emphasis on plant control and tutorial exercises using MATLAB.
Three lectures, one tutorial; second term
Prerequisite(s): PROCTECH 3CE3, 3CT3 and registration in level IV of Automation Engineering Technology.
Co-requisite(s): PROCTECH 4IC3"
PROCTECH 4IC3 - Industrial Networks and Controllers,"PROCTECH 4IC3 - Industrial Networks and Controllers
3 unit(s)
Corporate and industrial networks, OSI model, Ethernet and TCP/IP, Modbus, Foundation Field bus, DeviceNet, PROFIBUS, AS-I, proprietary buses and protocols and interfaces, distributed I/O, drivers and devices and their implementation in PC and PLC based systems.
Three lectures, one lab (three hours); second term
Prerequisite(s): PROCTECH 3MC3, 3PL3 and 3SD3 or SMRTTECH 3CC3 and registration in level IV of Automation Engineering Technology
Co-requisite(s): PROCTECH 4CT3"
PROCTECH 4IT3 - Internet Technologies and Databases,"PROCTECH 4IT3 - Internet Technologies and Databases
3 unit(s)
This course covers the following topics: internet technologies and standards, database concepts, structured query language elements, web database processing and client and server side scripts.
Two lectures, one lab (two hours); second term
Prerequisite(s): ENGTECH 1CP3, 1PR3 and registration in level IV of Automation Engineering Technology"
PROCTECH 4MH3 - Machine Health and Remote Monitoring,"PROCTECH 4MH3 - Machine Health and Remote Monitoring
3 unit(s)
This course covers machine monitoring using an electronic interface to a machines PLC and with Direct Machine Interface (DMI) modules, installation of noise and vibration sensor network and analysis of data from the sensors. It also covers, signal processing, mobile and remote monitoring through sensors, wired and wireless Local Area Networks, cloud, and the Internet of Things (IoT).
Three lectures, one lab (three hours every other week); first term
Prerequisite(s): ENGTECH 4EE0 and registration in level IV of Automation Engineering Technology program or the Automotive and Vehicle Engineering Technology program"
PROCTECH 4MS3 - Manufacturing Technologies,"PROCTECH 4MS3 - Manufacturing Technologies
3 unit(s)
This course examines manufacturing and production technologies, material selection and design process, measurement and quality assurance. Plastics, steels, and ceramics manufacturing, environmental and safety management, asset management and reliability.
Three lectures, one lab (two hours every other week); first term
Prerequisite(s): ENGTECH 1CH3, 1PH3, 1MT3, PROCTECH 2CA3, 3CE3; ENGTECH 4EE0 and registration in level IV of Automation Engineering Technology"
PROCTECH 4MT2 - Materials Technology,"PROCTECH 4MT2 - Materials Technology
2 unit(s)
This course covers classes of engineering materials, their important properties and applications. Topics include: metals and alloys, stress and strain, plastics and elastomers, ceramic materials and selection of a material for an application.
Two lectures; second term
Prerequisite(s): ENGTECH 1CH3, 1PH3 and registration in level IV of Automation Engineering Technology"
PROCTECH 4SS3 - System Specification and Design,"PROCTECH 4SS3 - System Specification and Design
3 unit(s)
This course focuses on requirement analysis, functional design, detailed design, reliability, maintainability and system life cycle. Methodologies and tools, requirements and validations, requirements for safety-related systems and mission critical systems.
Two lectures, one tutorial; first term
Prerequisite(s): PROCTECH 2CA3 and registration in level IV of Automation Engineering Technology"
PROCTECH 4TR1 - Capstone Design Project I,"PROCTECH 4TR1 - Capstone Design Project I
1 unit(s)
This course requires students to research, design, develop and implement an independent project. The project plan and a model developed will be documented as a technical report and presented in a seminar.
One tutorial, one lab (two hours); second term
Prerequisite(s): GENTECH 3MT3, PROCTECH 3CE3, 3MC3, 4SS3 and 3SD3 or SMRTTECH 3DE3 and registration in level IV of Automation Engineering Technology "
PROCTECH 4TR3 - Capstone Design Project II,"PROCTECH 4TR3 - Capstone Design Project II
3 unit(s)
This course is a continuation of PROCTECH 4TR1 and it requires students to conduct further research, modify/refine project design, develop and implement the independent project proposal submitted as a part of the Capstone Design Project I course. The project will be documented as a technical report and presented in a seminar.
One tutorial, one lab (three hours); first term
Prerequisite(s): PROCTECH 4TR1, 4IT3; PROCTECH 4IC3 or SMRTTECH 4ID3, ENGTECH 4EE0 and registration in level IV of Automation Engineering Technology"
PROCTECH 4TR3 - Capstone Design Project II,"PROCTECH 4TR3 - Capstone Design Project II
3 unit(s)
This course is a continuation of PROCTECH 4TR1 and it requires students to conduct further research, modify/refine project design, develop and implement the independent project proposal submitted as a part of the Capstone Design Project I course. The project will be documented as a technical report and presented in a seminar.
One tutorial, one lab (three hours); first term
Prerequisite(s): PROCTECH 4TR1, 4IT3; PROCTECH 4IC3 or SMRTTECH 4ID3, ENGTECH 4EE0 and registration in level IV of Automation Engineering Technology"
RELIGST - - (See SCAR),"RELIGST - - (See SCAR)

Former Religious Studies (RELIGST) courses are now listed as Society, Culture and Religion (SCAR) courses. Students having credit in RELIGST courses may not take the corresponding course under the SCAR designation."
RELIGST - - (See SCAR),"RELIGST - - (See SCAR)

Former Religious Studies (RELIGST) courses are now listed as Society, Culture and Religion (SCAR) courses. Students having credit in RELIGST courses may not take the corresponding course under the SCAR designation."
SANSKRIT 3A06 A/B - Introduction to Sanskrit Grammar,"SANSKRIT 3A06 A/B - Introduction to Sanskrit Grammar
6 unit(s)
Basic course in the elements of Sanskrit grammar. No previous knowledge of Sanskrit is required.
Three lectures; two terms
Cross-list(s): SCAR 3SA6 A/B
Antirequisite(s): RELIGST 3SA6 A/B"
SANSKRIT 4B06 A/B - Readings in Sanskrit Texts,"SANSKRIT 4B06 A/B - Readings in Sanskrit Texts
6 unit(s)
Intermediate course with readings in selected texts.
Three lectures; two terms
Cross-list(s): SCAR 4B06 A/B
Prerequisite(s): SANSKRIT 3A06 A/B
Antirequisite(s): RELIGST 4B06 A/B"
SANSKRIT 4B06 A/B - Readings in Sanskrit Texts,"SANSKRIT 4B06 A/B - Readings in Sanskrit Texts
6 unit(s)
Intermediate course with readings in selected texts.
Three lectures; two terms
Cross-list(s): SCAR 4B06 A/B
Prerequisite(s): SANSKRIT 3A06 A/B
Antirequisite(s): RELIGST 4B06 A/B"
SEP 4E03 - Entrepreneurial Opportunity Identification,"SEP 4E03 - Entrepreneurial Opportunity Identification
3 unit(s)
Students will develop an understanding of the fundamentals of sustainable businesses by exploring and evaluating their new business ideas. Students will develop an awareness of, and skills in innovation and entrepreneurial behaviour. There will be a focus on understanding business idea generation, development, and evaluation.
Prerequisite(s): Enrolment in Level IV of any program, permission of the instructor, and permission of the home department
Co-requisite(s): SEP 4EP3
Cross-list(s): ENGNMGT 5E03 "
SEP 4EL3 - Leading Innovation,"SEP 4EL3 - Leading Innovation
3 unit(s)
This course will explore leadership in an innovation context and provide a conceptual understanding of role model leadership. A personal leadership capacity development approach will be explored.
Prerequisite(s): Enrolment in Level III of any program, permission of the instructor, and permission of the home department
Cross-list(s): ENGNMGT 5EL3 "
SEP 4EP3 - New Enterprise Capstone Project,"SEP 4EP3 - New Enterprise Capstone Project
3 unit(s)
Students work in multidisciplinary teams to carry out a feasibility study for the creation of a new, knowledge-based business.
Lectures, labs, tutorials; term one
Prerequisite(s): SEP 4E03 or ENGNMGT 5E03
Co-requisite(s): SEP 4E03
Cross-list(s): ENGNMGT 5EP3
SEP 4E03 or ENGNMGT 5E03 may be taken concurrently with this course."
"SEP 4X03 - Livable Cities, the Built and Natural Environment","SEP 4X03 - Livable Cities, the Built and Natural Environment
3 unit(s)
This course explores urban renewal with respect to concepts of the natural and built environment. Students are expected to apply various tools and evaluate the methods that promote best practices, in the context of theory and case studies."
"SEP 4X03 - Livable Cities, the Built and Natural Environment","SEP 4X03 - Livable Cities, the Built and Natural Environment
3 unit(s)
This course explores urban renewal with respect to concepts of the natural and built environment. Students are expected to apply various tools and evaluate the methods that promote best practices, in the context of theory and case studies."
SCIENCE 1A03 - Investigating Science: Opportunities & Experiences,"SCIENCE 1A03 - Investigating Science: Opportunities & Experiences
3 unit(s)
Designed to prepare students for their university careers through the introduction to the people, academic programs, resources and attitudes needed during their undergraduate studies. Course content is taught through in-class sessions and mini-projects and will focus on investigating science through research to explore the opportunities and experiences available to students in the Faculty of Science.
Lecture (two hours), tutorial (three hours); one term
Prerequisite(s): Registration in one of Chemical and Physical Sciences I, Environmental and Earth Sciences I, Life Sciences I, or Mathematics and Statistics I
This course is administered by the School of Interdisciplinary Science (SIS)."
SCIENCE 2A03 - Peer Mentoring in Science,"SCIENCE 2A03 - Peer Mentoring in Science
3 unit(s)
This course will engage students in considering the role of mentorship in their science education and developing their own mentoring skills. It explores the theory and practice of how mentoring benefits both mentors and mentees. Emphasis will be placed on facilitative leadership, reflective practice, and scientific discourse. Students will gain practical experience, as well as leadership and communication skills, which can be applied to the development of peer-mentoring relationships with science students transitioning to university.
Three hours (seminar), three hours (tutorial); one term
Prerequisite(s): SCIENCE 1A03, registration in Level II or above of an Honours program in the Faculty of Science, and a GPA of at least 7.0; or permission of the Department.
Not open to students with credit in SCIENCE 3A03.
This course is administered by the School of Interdisciplinary Science."
SCIENCE 2C00 - Skills for Career Success in Science,"SCIENCE 2C00 - Skills for Career Success in Science
0 unit(s)
Develop career skills (resume, cover letter, interview, job search, networking, professionalism) necessary to create a career path.
This course is evaluated on a Complete/Fail basis.
Eight lectures/workshops (each one hour); one term
Prerequisite(s): Registration in Level II or above of any program in the Faculty of Science
Students intending to register in a Co-op program in Level III must complete this course before their first work placement and, therefore, are strongly encouraged to complete this course in Level II."
SCIENCE 2P03 - Impactful Initiatives in Health,"SCIENCE 2P03 - Impactful Initiatives in Health
3 unit(s)
The IMPACT (Interdisciplinary, Mentorship, Practice, Applied, Community, Transformative) initiative collaboratively engages undergraduate and graduate students from various Faculties, McMaster alumni, healthcare partners, and real community clients to understand and address challenges experienced by people living with disabilities associated with the conditions of arthritis, cerebral palsy, dementia, expressive aphasia, multiple sclerosis, amyotrophic lateral sclerosis, Parkinson’s disease, and visual impairment related to diabetes. Students will learn and mobilize their applied and conceptual knowledge of science to collaboratively create customized devices that help real community clients with activities critical to their health to improve their quality of life.
Lectures/tutorials (three hours); one term
Prerequisite(s): Grade 12 Biology U or BIOLOGY 1P03&nbsp;and registration in Level II or above of any Arts & Science program, the Honours Bachelor of Health Sciences program, or any program in the Faculty of Science; or permission of the instructor
Antirequisite(s): ENGINEER 1P03, 1P13, SCIENCE 1P03
Students will be required to participate in collaborative interdisciplinary design reviews (minimum of four hours) outside of lecture/tutorial time."
SCIENCE 3C00 - Advanced Job Search Skills For Science Co-op Students,"SCIENCE 3C00 - Advanced Job Search Skills For Science Co-op Students
0 unit(s)
This course will develop advanced skills in conducting a successful job search and prepare students for
their first work term. Using case studies and drawing on current best practice in career education, students will further develop their professional acumen and maximize their accomplishments during their time in co-op.
This course is evaluated on a Complete/Fail basis.
Eight, one hour seminars; one term
Prerequisite(s): SCIENCE 2C00 and registration in a co-operative education program in the Faculty of Science"
SCIENCE 3EP3 A/B S - Applied Science Placement,"SCIENCE 3EP3 A/B S - Applied Science Placement
3 unit(s)
This course provides students with the opportunity to explore career options and integrate academics with a community, volunteer or professional experience. In most cases, these placements require an academic and a site placement supervisor (typically, off-campus). In addition to successfully completing a minimum of 60 hours of placement work, students must complete an academic component that will be evaluated.
Students are responsible to arrange a suitable placement and supervision, and are required to submit an application, including a detailed learning contract to the Science Career & Cooperative Education office thirty days prior to the date classes begin in each Term (see the Sessional Dates section of this Calendar). More information and the application form can be found at https://www.science.mcmaster.ca/scce/experiential-learning/experiential-education.html.
May be completed over one or two terms
Prerequisite(s): Credit or registration in SCIENCE 2C00; and registration in Level III or above of a program in the Faculty of Science; and permission of the academic supervisor and the Manager, Science Career and Cooperative Education or delegate
Students with credit or registration in any department- or program-based applied placement, internship or practicum course within the University, who wish to complete more than one opportunity, must demonstrate each experience is substantively different for consideration."
SCIENCE 3EX6 A/B S - Applied Science Placement,"SCIENCE 3EX6 A/B S - Applied Science Placement
6 unit(s)
This course provides students with the opportunity to explore career options and integrate academics with a community, volunteer or professional experience. In most cases, these placements require an academic and a site placement supervisor (typically, off-campus). In addition to successfully completing a minimum of 120 hours of placement work, students must complete an academic component that will be evaluated.
Students are responsible to arrange a suitable placement and supervision, and are required to submit an application, including a detailed learning contract to the Science Career & Cooperative Education office thirty days prior to the date classes begin in each Term (see the Sessional Dates section of this Calendar). More information and the application form can be found at https://www.science.mcmaster.ca/scce/experiential-learning/experiential-education.html.
Two terms
Prerequisite(s): Credit or registration in SCIENCE 2C00 and registration in Level III or above of a program in the Faculty of Science; and permission of the academic supervisor and the Manager, Science Career and Cooperative Education or delegate
Students with credit or registration in any department- or program-based applied placement, internship or practicum course within the University, who wish to complete more than one opportunity, must demonstrate each experience is substantively distinct for consideration."
SCIENCE 3IE0 - Undergraduate Science Internship,"SCIENCE 3IE0 - Undergraduate Science Internship
0 unit(s)
Full-time, academically relevant, paid, 4-month internship approved by the Science Career & Cooperative Education office. Students self-generate work placements, in consultation with the Science Career & Cooperative Education office, with participating companies through an application and interview process. Students wishing to extend the duration of their SCIENCE 3IE0 internship to 8, 12 or 16 months, with permission of the Manager, Science Career & Cooperative Education; will enrol in SCIENCE 3IF0, 3IG0, 3IH0 in the subsequent terms. 
This course is evaluated on a Complete/Not Complete basis.
Four months in length
Prerequisite(s): Completion of SCIENCE 2C00 and all mandatory orientation activities; and registration in Level II or III of an Honours program in the Faculty of Science, with at least 9 units of course work left to complete; and permission of the Manager, Science Career & Cooperative Education
Course fee of $500 is payable to McMaster University within first month of internship."
SCIENCE 3IF0 - Undergraduate Science Internship,"SCIENCE 3IF0 - Undergraduate Science Internship
0 unit(s)
Extends SCIENCE 3IE0 to an eight month internship.
This course is evaluated on a Complete/Not Complete basis.
Prerequisite(s): SCIENCE 3IE0; and registration in Level II or III of an Honours program in the Faculty of Science, with at least 9 units of course work left to complete; and permission of the Manager, Science Career & Cooperative Education"
SCIENCE 3IG0 - Undergraduate Science Internship,"SCIENCE 3IG0 - Undergraduate Science Internship
0 unit(s)
Extends SCIENCE 3IE0 to a 12-month internship.
This course is evaluated on a Complete/Not Complete basis.
Prerequisite(s): SCIENCE 3IF0; and registration in Level II or III of an Honours program in the Faculty of Science, with at least 9 units of course work left to complete; and permission of the Manager, Science Career & Cooperative Education"
SCIENCE 3IH0 - Undergraduate Science Internship,"SCIENCE 3IH0 - Undergraduate Science Internship
0 unit(s)
Extends SCIENCE 3IE0 to a 16-month internship.
This course is evaluated on a Complete/Not Complete basis.
Prerequisite(s): SCIENCE 3IG0; and registration in Level II or III of an Honours program in the Faculty of Science, with at least 9 units of course work left to complete; and permission of the Manager, Science Career & Cooperative Education"
SCIENCE 3M03 - Applied Curriculum Design in Science,"SCIENCE 3M03 - Applied Curriculum Design in Science
3 unit(s)
An experiential approach to teaching and learning, the course will allow students to investigate and apply the fundamentals of curriculum design through the development of learning modules in their scientific field of interest. Students will explore both in theory and in practice how research in pedagogy can inform science education and curriculum design. By the end of the course, students will have developed research-grounded learning modules targeted at students who are transitioning from high school to university.
Applications must be submitted by November 1 of the preceding term. Successful students will be notified by December 1.
Seminars/discussions (three hours); one term
Prerequisite(s): Registration in Level III or above of a program in the Faculty of Science; and a GPA of at least 8.0; and permission of the Associate Dean of Science (Academic) or delegate
This course is administered by the School of Interdisciplinary Science (SIS)."
SCIENCE 3RP3 A/B S - Research Practicum,"SCIENCE 3RP3 A/B S - Research Practicum
3 unit(s)
Students will conduct research, as directed by a faculty member, in a wide range of scientific lab/field settings. Students will complete an academic component in addition to their research. Serves as excellent preparation for a Level IV Thesis or Independent Study experience.
Students are responsible to arrange a suitable research experience and supervision, and are required to submit an application, including a detailed learning contract and confirmation of an academic supervisor to the Science Career & Cooperative Education office thirty days prior to the date classes begin in each Term (see the Sessional Dates section of this Calendar). More information and the application form can be found at https://www.science.mcmaster.ca/scce/experiential-learning/experiential-education.html.
Minimum of 6 hours per week is required over the duration of the research experience (scheduling to be arranged by supervisor); one term
Prerequisite(s): Registration in Level III or above of an Honours program in the Faculty of Science; and permission of the academic supervisor and the Manager, Science Career and Cooperative Education or delegate. Credit or registration in SCIENCE 2C00 is recommended.
Students with credit or registration in any department- or program-based independent study or research seminar course within the University, who wish to complete more than one opportunity, must demonstrate each experience is substantively distinct for consideration."
SCIENCE 3WT0 - Science Co-op Work Term,"SCIENCE 3WT0 - Science Co-op Work Term
0 unit(s)
Full-time, academically relevant, paid work experiences, approved by the Science Career & Cooperative Education office. Students enrolled in Co-op programs must be registered in full-time studies, including all prescribed courses, during the academic terms of their program (a minimum of 18 units in a full-term; and at least 9 units in a half-term) and will be charged per unit registered. An additional Science Co-op fee will be charged for each work term of a Co-op program. Students compete for employment with participating companies through an application and interview process, as well as conduct a personalized job search. Upon completion of the co-op work term, all students must submit a Final Work Term Report for evaluation and receive a successful employer evaluation.
This course is evaluated on a Complete/Not Complete basis.
Students will register in this course in Level III in both, the Winter Term (January to April) and Spring/Summer Term (May to August)
Prerequisite(s): SCIENCE 3C00; and registration in Level III of an Honours Co-op program in the Faculty of Science; and completion of all mandatory orientation activities; and permission of Manager, Science Career & Cooperative Education"
SCIENCE 3WW0 - Science Co-op Work Term,"SCIENCE 3WW0 - Science Co-op Work Term
0 unit(s)
Full-time, academically relevant, paid work experiences, approved by the Science Career & Cooperative Education office. Students enrolled in Co-op programs must be registered in full-time studies, including all prescribed courses, during the academic terms of their program (a minimum of 18 units in a full-term; and at least 9 units in a half-term) and will be charged per unit registered. An additional Science Co-op fee will be charged for each work term of a Co-op program. Students compete for employment with participating companies through an application and interview process, as well as conduct a personalized job search. Upon completion of the co-op work term, all students must submit a Final Work Term Report for evaluation and receive a successful employer evaluation.
This course is graded on a Complete/Not Complete basis.
Prerequisite(s): SCIENCE 3C00; and registration in Level III of the B.H.Sc. Biology and Pharmacology Co-op Program; and completion of all mandatory orientation activities; and permission of Manager, Science Career & Cooperative Education"
SCIENCE 4WT0 - Science Co-op Work Term,"SCIENCE 4WT0 - Science Co-op Work Term
0 unit(s)
Full-time, academically relevant, paid work experiences, approved by the Science Career & Cooperative Education office. Students enrolled in Co-op programs must be registered in full-time studies, including all prescribed courses, during the academic terms of their program (a minimum of 18 units in a full-term; and at least 9 units in a half-term) and will be charged per unit registered. An additional Science Co-op fee will be charged for each work term of a Co-op program. Students compete for employment with participating companies through an application an interview process, as well as conduct a personalized job search. Upon completion of the coop work term, all students must submit a Final Work Term Report for evaluation and receive a successful employer evaluation.
This course is graded on a Complete/Not complete basis.
Prerequisite(s): SCIENCE 3WT0 ; and registration in Level IV of an Honours Co-op program in the Faculty of Science; and completion of all mandatory orientation activities; and permission of Manager, Science Career & Cooperative Education"
SCIENCE 4WW0 - Science Co-op Work Term,"SCIENCE 4WW0 - Science Co-op Work Term
0 unit(s)
Full-time, academically relevant, paid work experiences, approved by the Science Career & Cooperative Education office.
Students enrolled in Co-op programs must be registered in full-time studies, including all prescribed courses, during the academic terms of their program (a minimum of 18 units in a full-term; and at least 9 units in a half-term) and will be charged per unit registered. An additional Science Co-op fee will be charged for each work term of a Co-op program. Students compete for employment with participating companies through an application and interview process, as well as conduct a personalized job search. Upon completion of the co-op work term, all students must submit a Final Work Term Report for evaluation and receive a successful employer evaluation.
This course is evaluated on a Complete/Not Complete basis.
Prerequisite(s): SCIENCE 3WW0; and registration in Level IV of the B.H.Sc. Biology and Pharmacology Co-op Program; and completion of all mandatory orientation activities; and permission of Manager, Science Career & Cooperative Education"
